Honiara,0,0,0,82
Honiara,0,0,0,82
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Mogadishu,"1,415","1,353","1,783","2,082"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Pretoria,"1,334","1,666","2,081","2,378"
Juba,202,255,321,369
Juba,202,255,321,369
Juba,202,255,321,369
Juba,202,255,321,369
Madrid,"5,383","5,787","6,221","6,497"
Madrid,"5,383","5,787","6,221","6,497"
Madrid,"5,383","5,787","6,221","6,497"
Madrid,"5,383","5,787","6,221","6,497"
Colombo,614,574,581,600
Colombo,614,574,581,600
Colombo,614,574,581,600
Colombo,614,574,581,600
East Jerusalem,0,0,0,275
East Jerusalem,0,0,0,275
East Jerusalem,0,0,0,275
East Jerusalem,0,0,0,275
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Khartoum,"3,979","4,517","5,128","5,534"
Paramaribo,0,0,0,239
Paramaribo,0,0,0,239
Paramaribo,0,0,0,239
Paramaribo,0,0,0,239
Stockholm,"1,248","1,360","1,495","1,583"
Stockholm,"1,248","1,360","1,495","1,583"
Stockholm,"1,248","1,360","1,495","1,583"
Stockholm,"1,248","1,360","1,495","1,583"
Bern,367,387,409,422
Bern,367,387,409,422
Bern,367,387,409,422
Bern,367,387,409,422
Damascus,"2,200","2,401","2,223","2,320"
Damascus,"2,200","2,401","2,223","2,320"
Damascus,"2,200","2,401","2,223","2,320"
Damascus,"2,200","2,401","2,223","2,320"
Dushanbe,640,721,812,873
Dushanbe,640,721,812,873
Dushanbe,640,721,812,873
Dushanbe,640,721,812,873
Bangkok,"7,272","8,269","9,403","10,156"
Bangkok,"7,272","8,269","9,403","10,156"
Bangkok,"7,272","8,269","9,403","10,156"
Bangkok,"7,272","8,269","9,403","10,156"
Skopje,485,521,560,584
Skopje,485,521,560,584
Skopje,485,521,560,584
Skopje,485,521,560,584
Dili,0,0,0,281
Dili,0,0,0,281
Dili,0,0,0,281
Dili,0,0,0,281
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Lom�,"1,315","1,466","1,635","1,746"
Nuku'alofa,0,0,0,23
Nuku'alofa,0,0,0,23
Nuku'alofa,0,0,0,23
Nuku'alofa,0,0,0,23
Port of Spain,547,546,545,544
Port of Spain,547,546,545,544
Port of Spain,547,546,545,544
Port of Spain,547,546,545,544
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Tunis,"1,859","2,014","2,183","2,291"
Ankara,"3,638","4,166","4,633","4,919"
Ankara,"3,638","4,166","4,633","4,919"
Ankara,"3,638","4,166","4,633","4,919"
Ankara,"3,638","4,166","4,633","4,919"
Ashgabat,592,668,753,810
Ashgabat,592,668,753,810
Ashgabat,592,668,753,810
Ashgabat,592,668,753,810
Cockburn Town,0,0,0,0
Cockburn Town,0,0,0,0
Cockburn Town,0,0,0,0
Cockburn Town,0,0,0,0
Funafuti,0,0,0,7
Funafuti,0,0,0,7
Funafuti,0,0,0,7
Funafuti,0,0,0,7
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Kampala,"1,576","2,016","2,577","2,986"
Kyiv,"2,673","2,795","2,895","2,957"
Kyiv,"2,673","2,795","2,895","2,957"
Kyiv,"2,673","2,795","2,895","2,957"
Kyiv,"2,673","2,795","2,895","2,957"
Abu Dhabi,655,912,"1,203","1,420"
Abu Dhabi,655,912,"1,203","1,420"
Abu Dhabi,655,912,"1,203","1,420"
Abu Dhabi,655,912,"1,203","1,420"
London,"7,501","8,044","8,661","9,046"
London,"7,501","8,044","8,661","9,046"
London,"7,501","8,044","8,661","9,046"
London,"7,501","8,044","8,661","9,046"
Dodoma,0,0,0,262
Dodoma,0,0,0,262
Dodoma,0,0,0,262
Dodoma,0,0,0,262
"Washington, D.C.","4,264","4,604","4,972","5,207"
"Washington, D.C.","4,264","4,604","4,972","5,207"
"Washington, D.C.","4,264","4,604","4,972","5,207"
"Washington, D.C.","4,264","4,604","4,972","5,207"
Charlotte Amalie,0,0,0,52
Charlotte Amalie,0,0,0,52
Charlotte Amalie,0,0,0,52
Charlotte Amalie,0,0,0,52
Montevideo,"1,613","1,659","1,707","1,737"
Montevideo,"1,613","1,659","1,707","1,737"
Montevideo,"1,613","1,659","1,707","1,737"
Montevideo,"1,613","1,659","1,707","1,737"
Tashkent,"2,169","2,244","2,379","2,464"
Tashkent,"2,169","2,244","2,379","2,464"
Tashkent,"2,169","2,244","2,379","2,464"
Tashkent,"2,169","2,244","2,379","2,464"
Port Vila,0,0,0,53
Port Vila,0,0,0,53
Port Vila,0,0,0,53
Port Vila,0,0,0,53
Caracas,"2,886","2,899","2,920","2,935"
Caracas,"2,886","2,899","2,920","2,935"
Caracas,"2,886","2,899","2,920","2,935"
Caracas,"2,886","2,899","2,920","2,935"
Hanoi,"2,160","2,811","3,657","4,283"
Hanoi,"2,160","2,811","3,657","4,283"
Hanoi,"2,160","2,811","3,657","4,283"
Hanoi,"2,160","2,811","3,657","4,283"
Matu-Utu,0,0,0,1
Matu-Utu,0,0,0,1
Matu-Utu,0,0,0,1
Matu-Utu,0,0,0,1
El Aai�n,0,0,0,232
El Aai�n,0,0,0,232
El Aai�n,0,0,0,232
El Aai�n,0,0,0,232
Sana'a,"1,741","2,084","2,495","2,779"
Sana'a,"1,741","2,084","2,495","2,779"
Sana'a,"1,741","2,084","2,495","2,779"
Sana'a,"1,741","2,084","2,495","2,779"
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Lusaka,"1,357","1,723","2,187","2,524"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
Harare,"1,450","1,475","1,500","1,515"
